42,2,0.279476823754
45,2,0.287078519021
48,2,0.29
51,2,0.287078519021
54,2,0.279476823754
57,2,0.265583671664
60,2,0.248286553114
71,1,1.33474593327
71,2,0.726540145902
73,2,0.166915168357
74,2,1.65330128353
76,2,0.0779958376736
77,2,1.693242767
80,2,1.71
83,2,1.693242767
84,2,0.0779958376736
86,2,1.65330128353
87,2,0.166915168357
89,2,1.58987806691
90,2,0.265583671664
92,2,1.52198326389
93,2,0.3542478923
99,2,0.210586688325
100,2,1.15029416855
101,1,0.753542472676
102,2,0.128717017659
103,1,0.378474568905
103,2,1.18655055474
115,1,0.070021179346
130,2,0.102369899058
132,2,0.70308057305
133,1,0.753542472676
147,1,1.04436319035
148,1,0.426714051255
162,2,1.39916724457
163,2,0.557432843851
181,0,1.20425651182
182,0,0.398252979048
212,0,1.27253164497
213,0,0.989507748831
214,0,0.116027183576
226,2,0.016341763307
229,1,1.21742153384
230,1,0.192292364497
239,0,1.06260545454
240,0,0.079205491213
244,0,0.769971438762
258,2,1.42129454815
259,2,0.566507760747
261,0,0.0807151364308
261,1,0.177948099639
261,2,0.42503968304
262,0,0.108373312567
262,2,0.0402806323353
264,2,0.38058652593
265,2,0.107250676925
271,0,1.02584543879
272,0,0.0610002268529
293,0,1.01090231053
293,2,1.12793348878
294,0,1.0657027366
294,2,0.543806331562
296,2,1.05
297,2,0.635265593604
305,1,0.0489253222307
306,1,1.66835272439
331,2,1.01511421982
332,2,0.763068312315
338,0,0.549416501297
339,0,0.183751595613
341,1,0.192436381995
342,1,1.18515361845
363,2,0.253575080343
364,2,0.1
366,2,1.05
367,1,0.0906342478976
367,2,0.95
368,1,1.353802521
369,2,0.95
370,0,1.16404486894
370,2,1.05
371,0,0.623996089804
372,2,0.86
373,2,1.14
374,1,0.206896544819
375,2,0.0383680263617
376,2,0.3005883371
400,1,0.145973935811
404,0,0.692201421367
405,0,0.275131460869
407,2,0.670338388912
408,2,1.10111179783
410,2,0.297619314019
411,2,0.759798403484
420,1,0.967752238561
421,1,0.641129541391
430,0,1.0486078173
431,0,0.977412969053
436,0,1.06881032065
437,0,0.539880630242
442,2,0.357410580821
443,2,0.843237275843
458,0,0.0130324859197
459,0,1.07467703489
462,0,0.194689955402
463,0,0.156177473919
473,0,0.169588661183
474,0,0.288627972182
491,0,1.0374558893
505,0,0.885393158589
506,0,1.0940546599
507,1,0.736274750711
507,2,0.57199439777
508,1,0.962532321386
508,2,0.387796538895
523,1,1.53410055125
524,1,0.85221698957
539,2,0.783776336359
540,2,0.57199439777
549,0,0.0556170589593
550,0,1.73052131293
551,0,1.09086078255
555,1,0.221181545668
556,1,0.464184098898
566,0,0.743583053431
569,2,0.180054945884
570,2,1.73129942315
582,0,1.12793397938
583,0,0.721476346558
598,0,1.38030833159
599,0,0.0617251543567
599,2,0.246375182657
600,2,0.545627282984
602,2,0.180054945884
619,2,0.852306661168
620,2,0.629890515324
622,2,0.783406394888
623,2,0.703813285055
625,2,0.703813285055
626,2,0.783406394888
628,2,0.629890515324
629,2,0.852306661168
631,2,0.545627282984
632,2,0.925197692596
645,2,1.27909778749
646,2,0.628978483028
648,2,1.18655055474
649,2,0.726540145902
651,2,0.490960570429
652,1,0.571638943794
652,2,0.315600997388
653,1,1.14060515298
654,2,0.437918055927
655,2,0.375161546491
657,2,0.375161546491
658,2,0.437918055927
660,2,0.315600997388
661,2,0.490960570429
677,2,0.167051555553
680,2,0.128717017659
