20#0.2,-2.159,82.559#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
21#0.483,-2.156,90.473#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
22#0.753,-2.09,89.357#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
23#1.011,-2.033,76.353#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
24#1.309,-2.045,77.466#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
25#1.571,-2.078,92.359#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
26#1.818,-2.072,97.103#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
27#2.041,-2.049,88.635#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
28#2.289,-2.012,84.1#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
29#2.467,-1.908,81.659#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
30#2.575,-1.75,59.575#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
31#2.654,-1.573,34.418#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
32#2.741,-1.362,23.952#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
33#2.763,-1.156,22.574#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
34#2.731,-0.982,5.915#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
35#2.726,-0.831,349.672#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
36#2.765,-0.695,358.348#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
37#2.785,-0.578,15.574#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
38#2.752,-0.505,9.999#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
39#2.72,-0.443,335.624#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
40#2.739,-0.322,332.566#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
41#2.758,-0.155,8.998#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
42#2.749,-0.012,6.379#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
43#2.701,0.067,356.341#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
44#2.657,0.13,328.872#0.638,1.518;1.278,-0.753;0.165,0.273;1.779,0.03;1.267,0.072;1.56,-0.697;-0.898,-0.77;2.307,-0.042;0.111,1.344;-1.15,-1.647;2.072,1.299;-0.147,-1.763;#-0.636,1.661;0.159,0.828;2.014,0.688;-1.718,1.286;0.713,1.278;-2.424,0.89;-2.001,-0.611;-1.001,0.247;-1.978,-1.374;0.605,-0.431;1.756,-0.098;2.156,-1.377;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
