20#1.618,-2.297,97.853#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
21#1.746,-2.205,81.324#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
22#1.887,-2.117,54.373#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
23#1.998,-2.03,57.959#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
24#2.058,-1.96,52.01#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
25#2.075,-1.882,40.355#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
26#2.074,-1.811,12.291#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
27#2.071,-1.799,359.75#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
28#2.09,-1.791,343.282#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
29#2.106,-1.76,66.747#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
30#2.194,-1.721,27.027#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
31#2.365,-1.696,66.231#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
32#2.517,-1.626,81.821#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
33#2.599,-1.499,65.102#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
34#2.671,-1.438,32.59#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
35#2.746,-1.17,50.272#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
36#2.785,-1.05,15.63#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
37#2.776,-0.936,17.997#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
38#2.753,-0.813,355.538#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
39#2.742,-0.685,349.124#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
40#2.734,-0.515,355.22#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
41#2.702,-0.373,357.466#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
42#2.598,-0.229,346.978#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
43#2.489,-0.111,324.301#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
44#2.39,-0.047,317.323#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
45#2.268,-0.043,302.552#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
46#2.093,-0.043,272.28#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
47#1.908,-0.047,269.795#0.666,-0.298;0.156,-0.281;0.832,0.906;2.422,1.133;1.013,1.017;-1.77,0.301;0.421,1.022;-0.34,-0.373;2.121,-1.29;0.173,1.476;-0.102,-0.322;-2.275,-0.712;#2.143,-0.484;-2.114,-0.037;2.283,-0.907;0.071,0.739;-2.349,1.265;-1.551,1.056;-2.238,1.624;1.7,0.874;1.714,-0.951;0.675,1.656;0.193,1.076;1.417,-1.551;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.829;-0.305,-1.829;0.305,-1.829;0.914,-1.829;1.524,-1.829;2.134,-1.829;2.743,-1.524;2.743,-0.914;2.134,-0.914;1.524,-0.914;0.914,-1.067;0.305,-1.067;-0.305,-1.067;-0.914,-0.914;-1.219,-0.61;-1.219,-0.0;-1.372,0.457;-1.829,0.762;-1.829,1.372;-1.219,1.676;-0.61,1.829;-0.0,1.981;0.61,1.981;1.219,1.981;1.829,1.981;2.438,1.829;#2.438,1.829
